,Unnamed: 0,cust_id,activated_date,last_payment_date,balance,balance_frequency,purchases,oneoff_purchases,installments_purchases,cash_advance,purchases_frequency,oneoff_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,cash_advance_trx,purchases_trx,credit_limit,payments,minimum_payments,prc_full_payment,tenure,fraud,Year_ad,Month,activated_datec,last_payment_datec,cash/credit_limit,Year_lpd
7158,7159,C17352,2020-06-01,2020-04-29,1162.054399,0.909091,265.18,154.9,110.28,1216.2549099999999,0.454545,0.090909,0.272727,0.272727,7,7,1500.0,292.523356,377.947101,0.0,11,0,2020.0,6.0,2020-06,2020-04-29,0.8108366066666666,2020.0
7159,7160,C17353,2020-06-01,2020-11-07,42.170547,1.0,588.0,0.0,588.0,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,611.4758969999999,164.424956,0.636364,12,0,2020.0,6.0,2020-06,2020-11-07,0.0,2020.0
7160,7161,C17354,2020-06-01,2020-11-06,211.1622,0.454545,0.0,0.0,0.0,892.1823890000001,0.0,0.0,0.0,0.166667,5,0,1000.0,546.738575,177.031914,0.0,12,0,2020.0,6.0,2020-06,2020-11-06,0.892182389,2020.0
7161,7162,C17355,2020-06-01,2020-07-26,1653.400854,1.0,100.0,100.0,0.0,2031.677435,0.090909,0.090909,0.0,0.363636,13,1,2000.0,575.557594,432.92103,0.0,11,0,2020.0,6.0,2020-06,2020-07-26,1.0158387175,2020.0
7162,7163,C17356,2020-06-01,2020-07-05,4408.9666130000005,1.0,505.79,112.49,393.3,1601.520906,0.916667,0.166667,0.75,0.416667,5,12,5000.0,1210.835102,1190.58657,0.0,12,0,2020.0,6.0,2020-06,2020-07-05,0.3203041812,2020.0
7163,7164,C17357,2020-06-01,2020-10-05,158.64161399999998,0.7,779.35,779.35,0.0,0.0,0.4,0.4,0.0,0.0,0,7,1200.0,812.070417,130.978236,0.0,10,0,2020.0,6.0,2020-06,2020-10-05,0.0,2020.0
7164,7165,C17358,2020-06-01,2020-07-11,50.078433000000004,0.272727,339.69,0.0,339.69,0.0,0.25,0.0,0.166667,0.0,0,6,1200.0,76.455028,165.07605,0.0,12,0,2020.0,6.0,2020-06,2020-07-11,0.0,2020.0
7165,7166,C17359,2020-06-01,2020-05-05,621.553537,0.727273,0.0,0.0,0.0,5018.474514,0.0,0.0,0.0,0.333333,6,0,2000.0,3406.0814119999995,172.409386,0.1,12,0,2020.0,6.0,2020-06,2020-05-05,2.509237257,2020.0
7166,7167,C17360,2020-06-02,2020-10-27,7.6054580000000005,0.636364,89.75,0.0,89.75,0.0,0.416667,0.0,0.416667,0.0,0,5,4000.0,132.58064299999998,102.415643,0.454545,12,0,2020.0,6.0,2020-06,2020-10-27,0.0,2020.0
7167,7168,C17361,2020-06-02,2020-08-20,231.85962200000003,0.8888889999999999,190.0,190.0,0.0,108.768879,0.11111099999999999,0.11111099999999999,0.0,0.11111099999999999,2,1,1200.0,119.940752,128.955873,0.0,9,0,2020.0,6.0,2020-06,2020-08-20,0.0906407325,2020.0
7168,7169,C17362,2020-06-02,2020-09-06,518.923941,1.0,264.0,264.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,5000.0,235.996925,204.04141299999998,0.0,12,0,2020.0,6.0,2020-06,2020-09-06,0.0,2020.0
7169,7170,C17363,2020-06-02,2020-07-20,1098.392083,1.0,0.0,0.0,0.0,1297.518366,0.0,0.0,0.0,0.25,4,0,1200.0,1490.988443,330.627174,0.090909,12,0,2020.0,6.0,2020-06,2020-07-20,1.081265305,2020.0
7170,7171,C17364,2020-06-02,2020-05-15,804.006538,1.0,0.0,0.0,0.0,266.561781,0.0,0.0,0.0,0.083333,1,0,2500.0,226.21206899999999,279.773547,0.0,12,0,2020.0,6.0,2020-06,2020-05-15,0.1066247124,2020.0
7171,7172,C17365,2020-06-02,2020-09-23,142.29075600000002,1.0,540.0,520.0,20.0,0.0,0.166667,0.083333,0.083333,0.0,0,2,4000.0,245.49289199999998,123.48805,0.0,12,0,2020.0,6.0,2020-06,2020-09-23,0.0,2020.0
7172,7173,C17366,2020-06-02,2020-08-22,162.068326,0.545455,1290.24,1201.37,88.87,0.0,0.333333,0.25,0.166667,0.0,0,12,6000.0,963.8467519999999,174.40391,0.25,12,0,2020.0,6.0,2020-06,2020-08-22,0.0,2020.0
7173,7174,C17367,2020-06-02,2020-07-25,1443.146299,1.0,235.4,0.0,235.4,615.789083,0.5,0.0,0.5,0.25,4,6,1800.0,831.048408,483.44229400000006,0.0,12,0,2020.0,6.0,2020-06,2020-07-25,0.3421050461111111,2020.0
7174,7175,C17368,2020-06-02,2020-05-05,366.084233,0.909091,1167.39,1167.39,0.0,200.106907,0.5,0.5,0.0,0.083333,3,16,2500.0,470.516409,206.511825,0.0,12,0,2020.0,6.0,2020-06,2020-05-05,0.0800427628,2020.0
7175,7176,C17369,2020-06-02,2020-05-13,910.8214119999999,1.0,3726.65,2536.89,1189.76,0.0,1.0,0.916667,1.0,0.0,0,74,3000.0,5125.340024,238.12548199999998,0.0,12,0,2020.0,6.0,2020-06,2020-05-13,0.0,2020.0
7176,7177,C17370,2020-06-02,2020-07-14,2.930211,0.4,285.39,0.0,285.39,0.0,0.9,0.0,0.8,0.0,0,9,1500.0,305.985621,31.631949,0.0,10,0,2020.0,6.0,2020-06,2020-07-14,0.0,2020.0
7177,7178,C17371,2020-06-02,2020-10-13,88.577811,1.0,356.15,356.15,0.0,0.0,0.75,0.75,0.0,0.0,0,27,1600.0,349.83862799999997,167.505705,0.0,12,0,2020.0,6.0,2020-06,2020-10-13,0.0,2020.0
7178,7179,C17372,2020-06-02,2020-04-25,3805.493532,1.0,465.6,232.0,233.6,2406.661489,0.583333,0.166667,0.5,0.25,13,9,4500.0,949.278907,1461.557697,0.0,12,0,2020.0,6.0,2020-06,2020-04-25,0.5348136642222222,2020.0
7179,7180,C17373,2020-06-02,2020-10-11,1466.9922199999999,1.0,230.1,30.0,200.1,0.0,0.5,0.083333,0.5,0.0,0,7,1500.0,415.795291,7328.484531,0.0,12,0,2020.0,6.0,2020-06,2020-10-11,0.0,2020.0
7180,7181,C17374,2020-06-02,2020-09-05,676.221211,1.0,125.0,0.0,125.0,0.0,0.454545,0.0,0.454545,0.0,0,5,1000.0,340.888872,204.474576,0.0,11,0,2020.0,6.0,2020-06,2020-09-05,0.0,2020.0
7181,7182,C17376,2020-06-02,2020-10-29,1623.895229,1.0,0.0,0.0,0.0,352.784134,0.0,0.0,0.0,0.583333,11,0,1700.0,729.695998,419.674095,0.0,12,0,2020.0,6.0,2020-06,2020-10-29,0.2075200788235294,2020.0
7182,7183,C17377,2020-06-02,2020-05-04,269.075434,1.0,4572.32,2727.37,1844.95,2935.973895,0.916667,0.583333,0.75,0.75,40,38,4000.0,6555.062784000001,170.22006000000002,0.6,12,0,2020.0,6.0,2020-06,2020-05-04,0.73399347375,2020.0
7183,7184,C17378,2020-06-02,2020-06-08,34.40685,1.0,133.0,0.0,133.0,0.0,0.5,0.0,0.333333,0.0,0,6,1500.0,153.124928,152.92504399999999,0.0,12,0,2020.0,6.0,2020-06,2020-06-08,0.0,2020.0
7184,7185,C17379,2020-06-02,2020-05-15,225.66209700000002,1.0,2566.91,0.0,2566.91,0.0,1.0,0.0,1.0,0.0,0,41,5000.0,2649.0883489999997,164.760179,1.0,12,0,2020.0,6.0,2020-06,2020-05-15,0.0,2020.0
7185,7186,C17380,2020-06-02,2020-09-23,402.512336,0.909091,150.0,0.0,150.0,0.0,0.272727,0.0,0.181818,0.0,0,3,450.0,228.715923,189.459157,0.0,11,0,2020.0,6.0,2020-06,2020-09-23,0.0,2020.0
7186,7187,C17381,2020-06-02,2020-04-29,0.0,0.0,269.28,0.0,269.28,0.0,0.75,0.0,0.75,0.0,0,9,1500.0,208.949793,,0.0,12,0,2020.0,6.0,2020-06,2020-04-29,0.0,2020.0
7187,7188,C17382,2020-06-02,2020-05-09,1520.501423,1.0,1405.22,828.4,576.82,0.0,0.833333,0.416667,0.583333,0.0,0,26,10500.0,470.831678,475.78177999999997,0.0,12,0,2020.0,6.0,2020-06,2020-05-09,0.0,2020.0
7188,7189,C17383,2020-06-02,2020-09-19,3015.597547,1.0,586.77,101.4,485.37,1726.922555,1.0,0.083333,1.0,0.25,7,31,3400.0,1472.7302730000001,1090.525368,0.0,12,0,2020.0,6.0,2020-06,2020-09-19,0.5079183985294118,2020.0
7189,7190,C17384,2020-06-02,2020-05-30,2530.378121,1.0,55.5,0.0,55.5,0.0,0.25,0.0,0.25,0.0,0,3,3500.0,1041.914403,585.213037,0.0,12,0,2020.0,6.0,2020-06,2020-05-30,0.0,2020.0
7190,7191,C17385,2020-06-02,2020-05-16,395.93883999999997,1.0,991.48,707.02,284.46,208.802882,1.0,1.0,0.666667,0.25,5,24,1400.0,959.26132,186.449098,0.0,12,0,2020.0,6.0,2020-06,2020-05-16,0.14914491571428573,2020.0
7191,7192,C17386,2020-06-02,2020-08-02,7.097146,0.636364,78.19,0.0,78.19,0.0,0.583333,0.0,0.5,0.0,0,7,5000.0,63.770058999999996,74.625067,0.5,12,0,2020.0,6.0,2020-06,2020-08-02,0.0,2020.0
7192,7193,C17387,2020-06-03,2020-05-04,1640.837102,1.0,0.0,0.0,0.0,708.972588,0.0,0.0,0.0,0.5,12,0,1900.0,493.85405099999997,547.149327,0.0,12,0,2020.0,6.0,2020-06,2020-05-04,0.373143467368421,2020.0
7193,7194,C17388,2020-06-03,2020-06-12,2613.063331,1.0,0.0,0.0,0.0,1695.629234,0.0,0.0,0.0,0.75,18,0,3000.0,710.063755,732.7471429999999,0.0,12,0,2020.0,6.0,2020-06,2020-06-12,0.5652097446666666,2020.0
7194,7195,C17389,2020-06-03,2020-04-24,950.7161550000001,1.0,335.62,0.0,335.62,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,762.737851,726.519901,0.0,12,0,2020.0,6.0,2020-06,2020-04-24,0.0,2020.0
7195,7196,C17390,2020-06-03,,2283.3662170000002,1.0,2734.77,1645.87,1088.9,4303.863961,0.833333,0.583333,0.5,0.75,23,24,9500.0,8122.574527,512.099872,0.083333,12,0,2020.0,6.0,2020-06,,0.45303831168421055,
7196,7197,C17391,2020-06-03,2020-10-20,509.685823,1.0,457.68,0.0,457.68,0.0,1.0,0.0,1.0,0.0,0,24,4000.0,157.89375800000002,227.50716400000002,0.0,12,0,2020.0,6.0,2020-06,2020-10-20,0.0,2020.0
7197,7198,C17392,2020-06-03,2020-07-09,147.571435,0.5,0.0,0.0,0.0,2200.173071,0.0,0.0,0.0,0.2,2,0,1200.0,2763.958077,62.025195999999994,1.0,10,0,2020.0,6.0,2020-06,2020-07-09,1.8334775591666668,2020.0
7198,7199,C17393,2020-06-03,2020-06-28,2847.472954,1.0,0.0,0.0,0.0,3800.2934240000004,0.0,0.0,0.0,0.583333,16,0,4000.0,4869.842863,1078.106633,0.083333,12,0,2020.0,6.0,2020-06,2020-06-28,0.9500733560000001,2020.0
7199,7200,C17394,2020-06-03,2020-07-03,1094.632736,1.0,503.41,0.0,503.41,445.031842,1.0,0.0,1.0,0.833333,21,21,1000.0,1108.862245,1194.0247769999999,0.0,12,0,2020.0,6.0,2020-06,2020-07-03,0.445031842,2020.0
7200,7201,C17395,2020-06-03,2020-05-18,1258.725885,1.0,0.0,0.0,0.0,4353.620039,0.0,0.0,0.0,0.583333,21,0,3000.0,4229.128226,369.442361,0.166667,12,0,2020.0,6.0,2020-06,2020-05-18,1.4512066796666667,2020.0
7201,7202,C17396,2020-06-03,2020-07-24,88.173076,0.636364,659.72,85.86,573.86,0.0,0.583333,0.083333,0.583333,0.0,0,29,4000.0,1070.7750310000001,149.617347,0.375,12,0,2020.0,6.0,2020-06,2020-07-24,0.0,2020.0
7202,7203,C17397,2020-06-03,2020-06-08,3211.389574,1.0,0.0,0.0,0.0,4464.940638,0.0,0.0,0.0,0.583333,45,0,6500.0,6925.733929000001,978.2387349999999,0.083333,12,0,2020.0,6.0,2020-06,2020-06-08,0.6869139443076923,2020.0
7203,7204,C17398,2020-06-03,2020-07-23,303.740542,0.545455,0.0,0.0,0.0,869.489056,0.0,0.0,0.0,0.083333,2,0,1000.0,359.36061,211.24910899999998,0.0,12,0,2020.0,6.0,2020-06,2020-07-23,0.869489056,2020.0
7204,7205,C17399,2020-06-03,2020-05-01,2981.811529,1.0,120.0,120.0,0.0,1085.441874,0.083333,0.083333,0.0,0.416667,12,1,6500.0,870.6612349999999,653.785649,0.0,12,0,2020.0,6.0,2020-06,2020-05-01,0.16699105753846155,2020.0
7205,7206,C17400,2020-06-03,2020-10-05,493.24327400000004,1.0,1180.68,1180.68,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,1500.0,948.216919,203.172759,0.0,12,0,2020.0,6.0,2020-06,2020-10-05,0.0,2020.0
7206,7207,C17401,2020-06-03,2020-10-25,41.414562,1.0,440.0,0.0,440.0,0.0,0.916667,0.0,0.833333,0.0,0,11,1000.0,445.575139,147.958998,0.777778,12,0,2020.0,6.0,2020-06,2020-10-25,0.0,2020.0
7207,7208,C17402,2020-06-03,2020-06-23,39.105740999999995,0.545455,220.0,220.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,427.409497,98.429502,0.0,12,0,2020.0,6.0,2020-06,2020-06-23,0.0,2020.0
7208,7209,C17403,2020-06-03,2020-06-24,1937.2735129999999,1.0,658.87,79.67,579.2,0.0,0.916667,0.166667,0.833333,0.0,0,17,2000.0,758.215724,1336.476251,0.0,12,0,2020.0,6.0,2020-06,2020-06-24,0.0,2020.0
7209,7210,C17404,2020-06-03,2020-05-26,781.279607,1.0,1370.19,1370.19,0.0,0.0,0.75,0.75,0.0,0.0,0,21,2500.0,1391.682252,191.0918,0.0,12,0,2020.0,6.0,2020-06,2020-05-26,0.0,2020.0
7210,7211,C17405,2020-06-03,2020-06-18,1322.818587,1.0,0.0,0.0,0.0,762.301096,0.0,0.0,0.0,0.545455,11,0,1500.0,1035.6273199999998,312.83553,0.0,11,0,2020.0,6.0,2020-06,2020-06-18,0.5082007306666667,2020.0
7211,7212,C17406,2020-06-03,2020-10-23,1841.468929,1.0,0.0,0.0,0.0,513.7519219999999,0.0,0.0,0.0,0.5,10,0,2000.0,573.0830990000001,678.078987,0.0,12,0,2020.0,6.0,2020-06,2020-10-23,0.256875961,2020.0
7212,7213,C17407,2020-06-03,2020-09-25,2371.89209,1.0,447.81,289.43,158.38,5515.157107999999,0.818182,0.181818,0.636364,0.454545,16,17,8500.0,458.534768,673.83736,0.0,11,0,2020.0,6.0,2020-06,2020-09-25,0.6488420127058823,2020.0
7213,7214,C17408,2020-06-03,2020-10-24,470.353862,1.0,105.0,105.0,0.0,391.351946,0.166667,0.166667,0.0,0.166667,3,2,700.0,239.928287,396.476154,0.0,12,0,2020.0,6.0,2020-06,2020-10-24,0.5590742085714285,2020.0
7214,7215,C17409,2020-06-03,2020-10-07,308.542887,1.0,680.0,680.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,2500.0,1261.970352,183.623476,0.083333,12,0,2020.0,6.0,2020-06,2020-10-07,0.0,2020.0
7215,7216,C17410,2020-06-03,2020-09-13,1175.895992,1.0,154.38,154.38,0.0,,0.083333,0.083333,0.0,0.083333,1,2,4000.0,1909.1619190000001,426.23708,0.083333,12,0,2020.0,6.0,2020-06,2020-09-13,,2020.0
7216,7217,C17411,2020-06-03,2020-09-23,1854.03323,1.0,1013.5,576.0,437.5,1243.0931890000002,0.5,0.083333,0.333333,0.083333,5,15,2000.0,654.473825,1524.3756970000002,0.0,12,0,2020.0,6.0,2020-06,2020-09-23,0.6215465945,2020.0
7217,7218,C17412,2020-06-03,2020-10-29,1256.612223,1.0,498.99,498.99,0.0,1353.14431,0.25,0.25,0.0,0.5,10,8,3000.0,685.344851,308.964645,0.0,12,0,2020.0,6.0,2020-06,2020-10-29,0.4510481033333333,2020.0
7218,7219,C17413,2020-06-03,2020-06-01,1767.7193140000002,1.0,0.0,0.0,0.0,272.520678,0.0,0.0,0.0,0.25,3,0,2000.0,514.651337,434.347443,0.0,12,0,2020.0,6.0,2020-06,2020-06-01,0.13626033899999998,2020.0
7219,7220,C17414,2020-06-03,2020-07-13,4995.526188,1.0,0.0,0.0,0.0,5807.528817,0.0,0.0,0.0,0.416667,13,0,6000.0,1083.891126,1437.869477,0.0,12,0,2020.0,6.0,2020-06,2020-07-13,0.9679214695,2020.0
7220,7221,C17415,2020-06-03,2020-05-04,81.088359,0.909091,554.7,316.0,238.7,0.0,0.916667,0.166667,0.916667,0.0,0,13,1000.0,579.784969,150.21205600000002,0.4,12,0,2020.0,6.0,2020-06,2020-05-04,0.0,2020.0
7221,7222,C17416,2020-06-04,2020-06-22,1153.961386,1.0,295.0,295.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,1200.0,428.640942,964.205478,0.0,12,0,2020.0,6.0,2020-06,2020-06-22,0.0,2020.0
7222,7223,C17417,2020-06-04,2020-06-05,6262.211034,1.0,1456.07,76.07,1380.0,5425.912807,0.333333,0.083333,0.25,0.416667,16,8,10500.0,6933.817424,1823.2899539999999,0.0,12,0,2020.0,6.0,2020-06,2020-06-05,0.5167536006666666,2020.0
7223,7224,C17418,2020-06-04,2020-08-13,167.044456,1.0,1477.42,0.0,1477.42,1434.563127,1.0,0.0,1.0,0.083333,1,49,2500.0,2860.74586,129.89588500000002,0.5,12,0,2020.0,6.0,2020-06,2020-08-13,0.5738252507999999,2020.0
7224,7225,C17419,2020-06-04,2020-07-17,916.487817,1.0,633.71,316.82,316.89,0.0,1.0,0.416667,0.75,0.0,0,20,4000.0,255.46980499999998,234.09557599999997,0.0,12,0,2020.0,6.0,2020-06,2020-07-17,0.0,2020.0
7225,7226,C17420,2020-06-04,2020-10-16,5269.761999,1.0,0.0,0.0,0.0,663.355012,0.0,0.0,0.0,0.083333,2,0,6500.0,1305.706821,1270.894997,0.0,12,0,2020.0,6.0,2020-06,2020-10-16,0.10205461723076922,2020.0
7226,7227,C17421,2020-06-04,2020-07-04,189.43485900000002,1.0,500.09,0.0,500.09,0.0,0.916667,0.0,0.916667,0.0,0,24,3000.0,521.6730110000001,171.538499,0.0,12,0,2020.0,6.0,2020-06,2020-07-04,0.0,2020.0
7227,7228,C17422,2020-06-04,2020-07-03,1457.381936,1.0,0.0,0.0,0.0,236.72501400000002,0.0,0.0,0.0,0.416667,7,0,1500.0,536.361045,508.61155099999996,0.0,12,0,2020.0,6.0,2020-06,2020-07-03,0.15781667600000002,2020.0
7228,7229,C17423,2020-06-04,2020-10-04,1139.894588,1.0,0.0,0.0,0.0,1030.19301,0.0,0.0,0.0,0.083333,1,0,1200.0,300.826793,451.68622400000004,0.0,12,0,2020.0,6.0,2020-06,2020-10-04,0.8584941749999999,2020.0
7229,7230,C17424,2020-06-04,2020-09-10,231.593057,1.0,2123.43,0.0,2123.43,424.95317,0.583333,0.0,0.583333,0.083333,1,7,7500.0,2812.54066,2399.605979,0.166667,12,0,2020.0,6.0,2020-06,2020-09-10,0.05666042266666667,2020.0
7230,7231,C17425,2020-06-04,2020-09-18,1625.249578,1.0,1814.65,854.65,960.0,1825.212313,1.0,0.083333,1.0,0.416667,6,24,3000.0,1281.171589,392.219254,0.083333,12,0,2020.0,6.0,2020-06,2020-09-18,0.6084041043333334,2020.0
7231,7232,C17426,2020-06-04,2020-07-02,3840.5057799999995,1.0,0.0,0.0,0.0,5558.961557,0.0,0.0,0.0,0.5,20,0,5500.0,4608.621771,904.882748,0.0,12,0,2020.0,6.0,2020-06,2020-07-02,1.010720283090909,2020.0
7232,7233,C17427,2020-06-04,2020-06-27,279.501554,1.0,1365.5,336.0,1029.5,0.0,1.0,0.083333,1.0,0.0,0,37,5000.0,1340.02971,175.055337,0.0,12,0,2020.0,6.0,2020-06,2020-06-27,0.0,2020.0
7233,7234,C17428,2020-06-04,2020-05-07,674.838072,1.0,56.42,56.42,0.0,419.348768,0.166667,0.166667,0.0,0.583333,13,3,800.0,429.96102699999994,386.81748799999997,0.0,12,0,2020.0,6.0,2020-06,2020-05-07,0.5241859600000001,2020.0
7234,7235,C17429,2020-06-04,2020-09-02,3215.3440170000003,1.0,1149.92,729.86,420.06,5157.157638000001,1.0,0.416667,0.916667,0.75,42,20,6500.0,2171.419976,953.90622,0.090909,12,0,2020.0,6.0,2020-06,2020-09-02,0.7934088673846155,2020.0
7235,7236,C17430,2020-06-04,2020-10-10,162.267397,1.0,907.99,907.99,0.0,339.49300800000003,1.0,1.0,0.0,0.166667,2,8,1120.0,1223.617997,75.319725,1.0,6,0,2020.0,6.0,2020-06,2020-10-10,0.3031187571428572,2020.0
7236,7237,C17431,2020-06-04,2020-07-30,2323.083307,0.8888889999999999,0.0,0.0,0.0,4750.570325,0.0,0.0,0.0,0.22222199999999998,2,0,6000.0,3537.5463549999995,512.411472,0.14285699999999998,9,0,2020.0,6.0,2020-06,2020-07-30,0.7917617208333333,2020.0
7237,7238,C17432,2020-06-04,2020-06-20,10.536717999999999,0.636364,385.4,0.0,385.4,0.0,0.416667,0.0,0.333333,0.0,0,5,2500.0,416.40781699999997,69.890263,0.2,12,0,2020.0,6.0,2020-06,2020-06-20,0.0,2020.0
7238,7239,C17433,2020-06-04,2020-08-02,443.339878,1.0,0.0,0.0,0.0,857.622301,0.0,0.0,0.0,0.555556,5,0,1200.0,274.76056600000004,157.320637,0.0,9,0,2020.0,6.0,2020-06,2020-08-02,0.7146852508333333,2020.0
7239,7240,C17434,2020-06-04,2020-05-20,2511.8470239999997,1.0,109.0,109.0,0.0,317.452807,0.2,0.2,0.0,0.8,13,2,8000.0,456.81015199999996,734.758331,0.0,10,0,2020.0,6.0,2020-06,2020-05-20,0.039681600875,2020.0
7240,7241,C17435,2020-06-04,2020-08-21,1054.417866,1.0,0.0,0.0,0.0,239.097147,0.0,0.0,0.0,0.166667,3,0,1200.0,323.486669,362.308201,0.0,12,0,2020.0,6.0,2020-06,2020-08-21,0.1992476225,2020.0
7241,7242,C17436,2020-06-04,2020-04-25,876.008428,1.0,500.0,0.0,500.0,182.955711,0.333333,0.0,0.333333,0.083333,1,4,1200.0,510.34074100000004,317.670219,0.0,12,0,2020.0,6.0,2020-06,2020-04-25,0.1524630925,2020.0
7242,7243,C17437,2020-06-04,2020-10-30,150.071799,0.818182,1800.0,0.0,1800.0,0.0,0.75,0.0,0.666667,0.0,0,9,5000.0,2021.257541,166.582953,1.0,12,0,2020.0,6.0,2020-06,2020-10-30,0.0,2020.0
7243,7244,C17438,2020-06-04,2020-09-16,1179.746682,1.0,30.0,30.0,0.0,39.323999,0.166667,0.166667,0.0,0.166667,2,4,1200.0,264.03216299999997,351.744608,0.0,12,0,2020.0,6.0,2020-06,2020-09-16,0.03276999916666667,2020.0
7244,7245,C17439,2020-06-04,2020-07-17,739.847303,0.909091,329.25,0.0,329.25,1153.945828,0.75,0.0,0.75,0.166667,6,13,1000.0,2406.97813,517.2700940000001,0.0,12,0,2020.0,6.0,2020-06,2020-07-17,1.153945828,2020.0
7245,7246,C17440,2020-06-04,2020-10-23,2341.530186,1.0,1791.11,1244.47,546.64,3091.496553,1.0,0.833333,0.583333,0.75,19,22,5500.0,1409.686401,594.3556070000001,0.0,12,0,2020.0,6.0,2020-06,2020-10-23,0.5620902823636363,2020.0
7246,7247,C17441,2020-06-04,2020-06-13,290.079966,1.0,550.93,0.0,550.93,0.0,0.583333,0.0,0.583333,0.0,0,17,4000.0,579.8253440000001,454.61110599999995,0.0,12,0,2020.0,6.0,2020-06,2020-06-13,0.0,2020.0
7247,7248,C17442,2020-06-04,2020-09-26,1174.3523519999999,1.0,0.0,0.0,0.0,166.250847,0.0,0.0,0.0,0.083333,1,0,2500.0,253.408681,284.240461,0.0,12,0,2020.0,6.0,2020-06,2020-09-26,0.0665003388,2020.0
7248,7249,C17443,2020-06-04,2020-05-07,18.957284,0.636364,187.25,0.0,187.25,0.0,0.583333,0.0,0.583333,0.0,0,7,3000.0,296.967289,147.013046,0.714286,12,0,2020.0,6.0,2020-06,2020-05-07,0.0,2020.0
7249,7250,C17444,2020-06-04,2020-09-24,365.674097,1.0,1169.73,1169.73,0.0,0.0,0.333333,0.333333,0.0,0.0,0,9,1500.0,877.026023,527.4514839999999,0.0,12,0,2020.0,6.0,2020-06,2020-09-24,0.0,2020.0
7250,7251,C17445,2020-06-05,2020-07-29,364.726077,0.9,0.0,0.0,0.0,555.036998,0.0,0.0,0.0,0.4,4,0,500.0,218.664436,153.74074,0.0,10,0,2020.0,6.0,2020-06,2020-07-29,1.1100739960000001,2020.0
7251,7252,C17446,2020-06-05,2020-11-05,743.245283,0.6,1610.06,1211.9,398.16,0.0,0.5,0.2,0.4,0.0,0,10,3500.0,274.724354,347.76162400000004,0.0,10,0,2020.0,6.0,2020-06,2020-11-05,0.0,2020.0
7252,7253,C17448,2020-06-05,2020-11-03,16.967335000000002,0.181818,2767.85,495.59,2272.26,0.0,1.0,1.0,1.0,0.0,0,36,3000.0,1322.585206,14.012997,0.0,12,0,2020.0,6.0,2020-06,2020-11-03,0.0,2020.0
7253,7254,C17449,2020-06-05,2020-10-25,8.35947,0.181818,81.78,0.0,81.78,0.0,0.083333,0.0,0.083333,0.0,0,1,4000.0,896.300688,117.706351,1.0,12,0,2020.0,6.0,2020-06,2020-10-25,0.0,2020.0
7254,7255,C17450,2020-06-05,2020-08-30,4530.205197,1.0,1750.66,643.18,1107.48,26268.69989,1.0,0.333333,1.0,0.583333,10,36,8500.0,25203.91336,1366.869273,0.25,12,0,2020.0,6.0,2020-06,2020-08-30,3.0904352811764704,2020.0
7255,7256,C17451,2020-06-05,2020-08-02,240.439583,0.545455,481.01,481.01,0.0,461.403602,0.333333,0.333333,0.0,0.333333,6,4,1200.0,139.71588899999998,174.17913000000001,0.0,12,0,2020.0,6.0,2020-06,2020-08-02,0.3845030016666666,2020.0
7256,7257,C17452,2020-06-05,2020-07-10,745.774052,1.0,0.0,0.0,0.0,1221.85443,0.0,0.0,0.0,0.25,6,0,5000.0,1169.235129,242.84673999999998,0.0,12,0,2020.0,6.0,2020-06,2020-07-10,0.244370886,2020.0
7257,7258,C17453,2020-06-05,2020-05-08,0.0,0.0,226.07,0.0,226.07,0.0,0.583333,0.0,0.583333,0.0,0,7,2500.0,0.0,,0.0,12,0,2020.0,6.0,2020-06,2020-05-08,0.0,2020.0
7258,7259,C17454,2020-06-05,2020-10-15,2347.383015,1.0,0.0,0.0,0.0,1480.171443,0.0,0.0,0.0,0.333333,4,0,3000.0,571.934258,740.954917,0.0,12,0,2020.0,6.0,2020-06,2020-10-15,0.493390481,2020.0
7259,7260,C17455,2020-06-05,2020-10-24,2271.102591,1.0,272.93,0.0,272.93,1120.44963,0.583333,0.0,0.583333,0.083333,2,14,2500.0,764.791793,988.662899,0.0,12,0,2020.0,6.0,2020-06,2020-10-24,0.44817985200000005,2020.0
7260,7261,C17456,2020-06-05,2020-05-04,28.155795,0.454545,324.17,0.0,324.17,0.0,0.416667,0.0,0.416667,0.0,0,5,1500.0,354.50668199999996,83.999117,0.4,12,0,2020.0,6.0,2020-06,2020-05-04,0.0,2020.0
7261,7262,C17457,2020-06-05,2020-06-09,26.143504999999998,0.363636,124.03,124.03,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,309.366769,220.56675299999998,0.0,12,0,2020.0,6.0,2020-06,2020-06-09,0.0,2020.0
7262,7263,C17458,2020-06-05,2020-05-09,26.864424,1.0,373.77,0.0,373.77,0.0,1.0,0.0,0.916667,0.0,0,12,7000.0,381.479704,160.260471,1.0,12,0,2020.0,6.0,2020-06,2020-05-09,0.0,2020.0
